fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231118 015732	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	302	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.254745337230542	0.255372322096583	131	29989	5496	75435526.2368816	32
20231118 020715	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2264	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.120105234314215	0.148289693224452	158	36299	5105	73888428.2858571	33
20231118 021306	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	463	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0642201481528466	0.0431742568786525	529	2968	4631	73130266.3668166	34
20231118 022401	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1616	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0530407996138293	0.471541448825556	897	47365	4797	75546277.3613193	35
20231118 023415	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2162	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0629645528922852	0.0927456468447914	419	24437	4380	76109135.4322839	36
20231118 023742	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	388	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.254527406912181	0.695354462138367	448	45473	5709	74196820.089955	37
20231118 024429	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	202	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.189887567086912	0.988956178130939	98	4865	5015	73080787.1064468	38
20231118 024800	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	263	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.128283726663733	0.891895621770362	267	13106	4649	75200608.195902	39
20231118 025127	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	709	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.155338962775428	0.67587250118826	51	44158	5654	74669416.2918541	40
20231118 025404	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	251	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.161679433267247	0.889651079161333	865	21892	5315	75645914.5427286	41
20231118 025727	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	70	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.298680960503863	0.867783310995586	760	11573	4919	74204341.3293353	42
20231118 030226	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	63	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.214369113239035	0.2851186957014	1001	4377	5344	71981465.2673663	43
20231118 031345	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3153	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0224487680524922	0.0404643659158466	67	12009	4847	75393718.6406797	44
20231118 031841	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	479	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.129046229472378	0.25174042025513	909	22643	5435	74715519.7401299	45
20231118 033004	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	509	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.179985172713016	0.601174703354975	322	315	5616	72927420.2898551	46
20231118 033324	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	542	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.130513336939582	0.943301835615908	1005	33065	4368	74535104.4477761	47
20231118 033549	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	572	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.159970142027072	0.0419227285647387	144	23765	5126	73634941.5292354	48
20231118 034917	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	700	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0741814955647362	0.935203334273697	476	1951	5259	74069098.9505247	49
20231118 035126	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	539	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.297768735146946	0.139165354672539	288	46668	4019	68406410.2948526	50
20231118 035805	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1473	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0399646489849055	0.672638733301974	667	19009	4700	78001829.0854573	51
20231118 040659	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2627	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0405745323353883	0.611694743040406	691	35063	5092	76205155.4222888	52
20231118 042355	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3593	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0229006554136022	0.58584608085864	43	19597	5328	77772105.9470265	53
20231118 043203	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3044	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0200124197373391	0.725785036851642	486	19379	4815	77745914.5427286	54
20231118 044447	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6681	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0200662305070361	0.124725447764026	11	7801	4827	76100855.0724638	55
20231118 044909	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1413	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0200890234858141	0.805573098662372	31	12671	4580	77430494.7526237	56
20231118 045623	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2638	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0202796796570743	0.690499666512327	91	17371	4851	77668407.2963518	57
20231118 050016	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	844	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0691462433797482	0.586284543308106	621	19961	4486	77127455.2723638	58
20231118 050617	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1266	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0202570583983277	0.589491370337109	683	11086	4705	77225059.970015	59
20231118 050748	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	216	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.277147369886854	0.958296825121338	476	18495	5236	72979404.2978511	60
20231118 051040	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	429	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.230457627089328	0.430967087882043	118	21071	4349	72451892.5537231	61
20231118 051248	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	95	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.108496982498926	0.980685473544702	534	4163	4779	73104841.0794603	62
20231118 051451	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	312	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.225549470931927	0.241403672119871	111	20874	5261	74546253.3733133	63
20231118 052111	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1326	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.040455903707157	0.583888020792233	563	18568	4363	77170704.147926	64
20231118 052715	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1321	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0400493813065818	0.582978337645425	770	24875	4641	78271400.7996002	65
20231118 053118	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1258	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0266249886600474	0.68511240538078	486	16621	4718	78173180.4097951	66
